origin,destination,4_7,7_10,10_13,13_16,16_19,19_22,origin_id,destination_id
3005_transmilenio-troncal,2104_transmilenio-troncal,22.549999999999997,21.9,24.966666666666665,24.966666666666665,22.883333333333333,24.15,3005,2104
3005_transmilenio-troncal,2102_transmilenio-troncal,25.366666666666664,23.75,27.65,27.65,25.616666666666667,26.866666666666667,3005,2102
3005_transmilenio-troncal,2304_transmilenio-troncal,11.366666666666665,11.799999999999999,14.866666666666665,14.866666666666665,13.916666666666666,14.049999999999999,3005,2304
3005_transmilenio-troncal,2103_transmilenio-troncal,23.63333333333333,22.849999999999998,25.916666666666664,25.916666666666664,23.883333333333333,25.133333333333333,3005,2103
3005_transmilenio-troncal,2204_transmilenio-troncal,15.983333333333333,17.049999999999997,20.116666666666667,20.116666666666667,19.166666666666664,19.299999999999997,3005,2204
3005_transmilenio-troncal,2000_transmilenio-troncal,25.049999999999997,24.4,27.466666666666665,27.466666666666665,25.383333333333333,26.65,3005,2000
3005_transmilenio-troncal,2201_transmilenio-troncal,19.8,17.966666666666665,21.03333333333333,21.03333333333333,19.0,20.25,3005,2201
3005_transmilenio-troncal,2101_transmilenio-troncal,25.766666666666666,23.466666666666665,26.53333333333333,26.53333333333333,24.5,25.75,3005,2101
3005_transmilenio-troncal,2302_transmilenio-troncal,13.483333333333333,14.549999999999999,17.616666666666667,17.616666666666667,16.666666666666664,16.799999999999997,3005,2302
3005_transmilenio-troncal,2502_transmilenio-troncal,27.866666666666667,26.4,29.466666666666665,29.466666666666665,27.383333333333333,28.683333333333334,3005,2502
3005_transmilenio-troncal,9116_transmilenio-troncal,19.93333333333333,19.65,20.333333333333332,20.333333333333332,19.333333333333332,19.65,3005,9116
3005_transmilenio-troncal,9110_transmilenio-troncal,22.083333333333332,22.9,25.116666666666667,25.116666666666667,24.116666666666667,24.43333333333333,3005,9110
3005_transmilenio-troncal,9111_transmilenio-troncal,22.316666666666666,23.016666666666666,24.516666666666666,24.516666666666666,23.316666666666666,23.633333333333333,3005,9111
3005_transmilenio-troncal,9113_transmilenio-troncal,22.03333333333333,21.9,22.583333333333332,22.583333333333332,21.583333333333332,21.9,3005,9113
3005_transmilenio-troncal,9114_transmilenio-troncal,20.016666666666666,20.616666666666667,22.883333333333333,22.883333333333333,21.766666666666666,22.2,3005,9114
3005_transmilenio-troncal,9117_transmilenio-troncal,16.866666666666667,17.299999999999997,20.083333333333332,20.083333333333332,19.083333333333332,19.4,3005,9117
3005_transmilenio-troncal,9119_transmilenio-troncal,16.466666666666665,16.9,17.583333333333332,17.583333333333332,16.583333333333332,16.9,3005,9119
3005_transmilenio-troncal,9120_transmilenio-troncal,16.233333333333334,16.7,17.28333333333333,17.28333333333333,16.183333333333334,16.599999999999998,3005,9120
3005_transmilenio-troncal,9122_transmilenio-troncal,13.933333333333334,14.25,14.833333333333332,14.833333333333332,13.833333333333332,14.149999999999999,3005,9122
3005_transmilenio-troncal,9123_transmilenio-troncal,12.583333333333332,12.916666666666666,13.766666666666666,13.766666666666666,12.95,12.95,3005,9123
3005_transmilenio-troncal,9121_transmilenio-troncal,15.433333333333334,15.75,16.333333333333332,16.333333333333332,15.333333333333332,15.649999999999999,3005,9121
3005_transmilenio-troncal,9118_transmilenio-troncal,14.866666666666665,15.299999999999999,18.366666666666667,18.366666666666667,17.416666666666664,17.549999999999997,3005,9118
3005_transmilenio-troncal,9115_transmilenio-troncal,18.266666666666666,18.866666666666667,22.083333333333332,22.083333333333332,21.083333333333332,21.4,3005,9115
3005_transmilenio-troncal,9109_transmilenio-troncal,22.266666666666666,22.866666666666667,26.083333333333332,26.083333333333332,25.083333333333332,25.4,3005,9109
3005_transmilenio-troncal,3003_transmilenio-troncal,3.3666666666666667,3.3666666666666667,3.3666666666666667,3.3666666666666667,3.3666666666666667,3.3666666666666667,3005,3003
3005_transmilenio-troncal,3004_transmilenio-troncal,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,3005,3004
3005_transmilenio-troncal,3007_transmilenio-troncal,6.316666666666666,6.55,6.55,6.55,6.55,9.266666666666666,3005,3007
3005_transmilenio-troncal,3001_transmilenio-troncal,5.333333333333333,5.616666666666666,6.266666666666667,6.266666666666667,6.266666666666667,6.216666666666667,3005,3001
3005_transmilenio-troncal,3006_transmilenio-troncal,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,3005,3006
3005_transmilenio-troncal,3000_transmilenio-troncal,9.6,9.6,10.116666666666667,10.116666666666667,10.116666666666667,10.116666666666667,3005,3000
3005_transmilenio-troncal,3010_transmilenio-troncal,5.933333333333334,5.933333333333334,6.516666666666667,6.516666666666667,5.833333333333333,5.833333333333333,3005,3010
3005_transmilenio-troncal,3013_transmilenio-troncal,8.516666666666666,8.95,10.283333333333335,10.283333333333335,9.600000000000001,10.600000000000001,3005,3013
3005_transmilenio-troncal,3014_transmilenio-troncal,9.566666666666666,9.75,11.816666666666668,11.816666666666668,9.666666666666666,9.666666666666666,3005,3014
3005_transmilenio-troncal,3009_transmilenio-troncal,4.583333333333333,4.816666666666666,4.816666666666666,4.816666666666666,4.816666666666666,7.533333333333333,3005,3009
3005_transmilenio-troncal,3002_transmilenio-troncal,4.6,4.6,4.566666666666666,4.566666666666666,4.566666666666666,4.516666666666667,3005,3002
3005_transmilenio-troncal,3011_transmilenio-troncal,7.633333333333334,7.633333333333334,8.216666666666667,8.216666666666667,7.533333333333333,7.533333333333333,3005,3011
3005_transmilenio-troncal,3012_transmilenio-troncal,8.25,8.25,8.733333333333334,8.733333333333334,8.05,9.05,3005,3012
3005_transmilenio-troncal,4104_transmilenio-troncal,14.35,14.7,15.433333333333332,15.433333333333332,14.45,14.616666666666665,3005,4104
3005_transmilenio-troncal,4003_transmilenio-troncal,19.95,20.499999999999996,21.23333333333333,21.23333333333333,20.049999999999997,20.416666666666664,3005,4003
3005_transmilenio-troncal,4102_transmilenio-troncal,17.23333333333333,17.683333333333334,18.416666666666664,18.416666666666664,17.333333333333332,17.6,3005,4102
3005_transmilenio-troncal,4106_transmilenio-troncal,12.35,12.566666666666666,13.299999999999999,13.299999999999999,12.45,12.483333333333333,3005,4106
3005_transmilenio-troncal,4105_transmilenio-troncal,13.866666666666667,14.083333333333332,14.816666666666666,14.816666666666666,13.966666666666665,14.0,3005,4105
3005_transmilenio-troncal,4004_transmilenio-troncal,18.233333333333334,18.78333333333333,19.516666666666666,19.516666666666666,18.333333333333332,18.7,3005,4004
3005_transmilenio-troncal,4002_transmilenio-troncal,20.75,21.299999999999997,22.65,22.65,21.466666666666665,21.833333333333332,3005,4002
3005_transmilenio-troncal,4107_transmilenio-troncal,11.1,11.283333333333333,12.016666666666666,12.016666666666666,11.2,11.2,3005,4107
3005_transmilenio-troncal,4103_transmilenio-troncal,16.03333333333333,16.45,17.18333333333333,17.18333333333333,16.133333333333333,16.366666666666667,3005,4103
3005_transmilenio-troncal,4101_transmilenio-troncal,17.633333333333333,18.15,18.883333333333333,18.883333333333333,17.9,18.066666666666666,3005,4101
3005_transmilenio-troncal,4108_transmilenio-troncal,11.166666666666666,11.416666666666666,13.6,13.6,12.783333333333333,12.783333333333333,3005,4108
3005_transmilenio-troncal,4000_transmilenio-troncal,22.183333333333334,22.93333333333333,23.666666666666664,23.666666666666664,22.28333333333333,22.85,3005,4000
3005_transmilenio-troncal,4001_transmilenio-troncal,22.05,22.65,23.566666666666663,23.566666666666663,22.38333333333333,22.749999999999996,3005,4001
3005_transmilenio-troncal,7103_transmilenio-troncal,12.4,12.716666666666667,15.183333333333332,15.183333333333332,13.166666666666666,14.45,3005,7103
3005_transmilenio-troncal,7108_transmilenio-troncal,19.516666666666666,20.21666666666667,22.349999999999998,22.349999999999998,20.466666666666665,21.53333333333333,3005,7108
3005_transmilenio-troncal,7109_transmilenio-troncal,21.583333333333332,22.183333333333334,23.866666666666667,23.866666666666667,21.916666666666668,23.05,3005,7109
3005_transmilenio-troncal,7106_transmilenio-troncal,17.35,17.65,18.65,18.65,17.5,17.833333333333332,3005,7106
3005_transmilenio-troncal,7101_transmilenio-troncal,14.266666666666666,14.25,16.18333333333333,16.18333333333333,14.049999999999999,15.366666666666665,3005,7101
3005_transmilenio-troncal,7105_transmilenio-troncal,15.9,16.21666666666667,18.68333333333333,18.68333333333333,16.599999999999998,17.816666666666663,3005,7105
3005_transmilenio-troncal,7110_transmilenio-troncal,20.9,21.21666666666667,23.68333333333333,23.68333333333333,21.599999999999998,22.816666666666663,3005,7110
3005_transmilenio-troncal,12003_transmilenio-troncal,25.516666666666666,26.266666666666666,27.866666666666667,27.866666666666667,26.516666666666666,26.983333333333334,3005,12003
3005_transmilenio-troncal,7111_transmilenio-troncal,22.599999999999998,22.983333333333334,25.449999999999996,25.449999999999996,23.299999999999997,24.58333333333333,3005,7111
3005_transmilenio-troncal,7104_transmilenio-troncal,14.75,14.933333333333334,16.866666666666664,16.866666666666664,14.7,16.049999999999997,3005,7104
3005_transmilenio-troncal,7107_transmilenio-troncal,18.46666666666667,19.0,20.633333333333333,20.633333333333333,18.816666666666666,19.816666666666666,3005,7107
3005_transmilenio-troncal,5107_transmilenio-troncal,28.566666666666663,29.233333333333334,33.333333333333336,33.333333333333336,31.716666666666665,32.45,3005,5107
3005_transmilenio-troncal,5100_transmilenio-troncal,30.849999999999998,31.45,36.0,36.0,34.65,35.11666666666667,3005,5100
3005_transmilenio-troncal,5002_transmilenio-troncal,34.13333333333333,34.733333333333334,39.28333333333333,39.28333333333333,37.78333333333333,38.4,3005,5002
3005_transmilenio-troncal,12002_transmilenio-troncal,24.349999999999998,24.95,29.5,29.5,28.15,28.616666666666667,3005,12002
3005_transmilenio-troncal,12001_transmilenio-troncal,27.266666666666662,27.866666666666664,31.55,31.55,29.733333333333334,30.200000000000003,3005,12001
3005_transmilenio-troncal,14001_transmilenio-troncal,23.016666666666666,23.616666666666667,25.883333333333333,25.883333333333333,24.766666666666666,25.2,3005,14001
3005_transmilenio-troncal,5101_transmilenio-troncal,32.08333333333333,32.916666666666664,37.46666666666666,37.46666666666666,35.883333333333326,36.58333333333333,3005,5101
3005_transmilenio-troncal,5103_transmilenio-troncal,29.53333333333333,30.25,34.8,34.8,33.33333333333333,33.916666666666664,3005,5103
3005_transmilenio-troncal,5102_transmilenio-troncal,30.7,31.45,36.0,36.0,34.49999999999999,35.11666666666667,3005,5102
3005_transmilenio-troncal,5001_transmilenio-troncal,34.81666666666666,35.416666666666664,40.166666666666664,41.13333333333333,39.56666666666666,40.25,3005,5001
3005_transmilenio-troncal,5000_transmilenio-troncal,36.13333333333333,37.016666666666666,42.3,43.266666666666666,41.61666666666666,42.15,3005,5000
3005_transmilenio-troncal,5105_transmilenio-troncal,26.849999999999998,27.45,32.0,32.0,30.65,31.116666666666667,3005,5105
3005_transmilenio-troncal,12000_transmilenio-troncal,28.58333333333333,29.216666666666665,32.9,32.9,31.083333333333336,31.550000000000004,3005,12000
3005_transmilenio-troncal,12004_transmilenio-troncal,24.53333333333333,25.233333333333334,27.5,27.5,26.383333333333333,26.816666666666666,3005,12004
3005_transmilenio-troncal,5005_transmilenio-troncal,33.349999999999994,33.95,38.5,38.5,37.15,37.61666666666667,3005,5005
3005_transmilenio-troncal,12007_transmilenio-troncal,26.066666666666663,26.666666666666664,30.35,30.35,28.9,29.46666666666667,3005,12007
3005_transmilenio-troncal,7005_transmilenio-troncal,31.766666666666666,32.36666666666667,35.08333333333333,35.08333333333333,32.46666666666667,34.21666666666666,3005,7005
3005_transmilenio-troncal,7112_transmilenio-troncal,24.65,24.96666666666667,27.43333333333333,27.43333333333333,25.349999999999998,26.566666666666663,3005,7112
3005_transmilenio-troncal,7006_transmilenio-troncal,30.766666666666662,31.566666666666666,34.133333333333326,34.133333333333326,31.68333333333333,33.48333333333333,3005,7006
3005_transmilenio-troncal,7002_transmilenio-troncal,36.49999999999999,37.3,39.86666666666666,39.86666666666666,37.516666666666666,39.31666666666666,3005,7002
3005_transmilenio-troncal,7008_transmilenio-troncal,28.316666666666663,29.0,31.96666666666666,31.96666666666666,29.599999999999998,31.099999999999994,3005,7008
3005_transmilenio-troncal,7007_transmilenio-troncal,30.316666666666663,30.7,33.96666666666666,33.96666666666666,31.599999999999998,33.099999999999994,3005,7007
3005_transmilenio-troncal,7001_transmilenio-troncal,38.25,39.13333333333334,42.36666666666666,42.36666666666666,39.06666666666666,40.96666666666666,3005,7001
3005_transmilenio-troncal,7009_transmilenio-troncal,27.016666666666666,27.616666666666667,30.08333333333333,30.08333333333333,27.716666666666665,29.21666666666666,3005,7009
3005_transmilenio-troncal,7003_transmilenio-troncal,34.016666666666666,34.61666666666667,37.33333333333333,37.33333333333333,34.71666666666667,36.46666666666666,3005,7003
3005_transmilenio-troncal,7113_transmilenio-troncal,25.48333333333333,25.866666666666667,28.33333333333333,28.33333333333333,26.18333333333333,27.78333333333333,3005,7113
3005_transmilenio-troncal,7004_transmilenio-troncal,33.55,34.43333333333334,37.04999999999999,37.04999999999999,34.46666666666666,36.36666666666666,3005,7004
3005_transmilenio-troncal,8002_transmilenio-troncal,30.066666666666663,30.816666666666666,33.88333333333334,37.91666666666667,36.36666666666667,37.233333333333334,3005,8002
3005_transmilenio-troncal,9100_transmilenio-troncal,26.916666666666664,27.616666666666667,30.683333333333337,34.71666666666667,33.21666666666667,34.03333333333333,3005,9100
3005_transmilenio-troncal,9105_transmilenio-troncal,22.0,22.43333333333333,25.5,30.833333333333336,29.883333333333333,30.016666666666666,3005,9105
3005_transmilenio-troncal,9107_transmilenio-troncal,22.516666666666666,22.949999999999996,26.016666666666666,28.516666666666666,27.516666666666666,27.833333333333332,3005,9107
3005_transmilenio-troncal,9106_transmilenio-troncal,20.866666666666667,21.299999999999997,24.366666666666667,29.700000000000003,28.75,28.883333333333333,3005,9106
3005_transmilenio-troncal,9103_transmilenio-troncal,23.5,23.93333333333333,27.0,32.333333333333336,31.383333333333333,31.516666666666666,3005,9103
3005_transmilenio-troncal,8001_transmilenio-troncal,31.116666666666664,31.816666666666666,34.88333333333334,38.91666666666667,37.41666666666667,38.233333333333334,3005,8001
3005_transmilenio-troncal,8000_transmilenio-troncal,30.6,31.116666666666667,34.85,38.88333333333333,37.18333333333334,38.0,3005,8000
3005_transmilenio-troncal,9101_transmilenio-troncal,25.71666666666667,26.15,29.21666666666667,34.550000000000004,33.6,33.733333333333334,3005,9101
3005_transmilenio-troncal,9104_transmilenio-troncal,22.95,23.466666666666665,26.533333333333335,31.716666666666665,30.2,30.516666666666666,3005,9104
3005_transmilenio-troncal,9004_transmilenio-troncal,28.549999999999997,29.25,32.31666666666667,36.35,34.85,35.666666666666664,3005,9004
3005_transmilenio-troncal,9002_transmilenio-troncal,28.0,28.43333333333333,31.5,36.833333333333336,35.88333333333333,36.016666666666666,3005,9002
3005_transmilenio-troncal,9001_transmilenio-troncal,26.5,26.93333333333333,30.0,35.333333333333336,34.38333333333333,34.516666666666666,3005,9001
3005_transmilenio-troncal,9000_transmilenio-troncal,29.5,29.93333333333333,33.0,38.333333333333336,37.38333333333333,37.516666666666666,3005,9000
3005_transmilenio-troncal,9003_transmilenio-troncal,29.566666666666663,30.18333333333333,33.25,38.583333333333336,37.18333333333334,37.766666666666666,3005,9003
3005_transmilenio-troncal,14005_transmilenio-troncal,25.016666666666666,25.833333333333332,28.166666666666664,28.25,27.133333333333336,27.45,3005,14005
3005_transmilenio-troncal,14004_transmilenio-troncal,23.666666666666664,24.48333333333333,26.766666666666666,26.85,25.783333333333335,26.099999999999998,3005,14004
3005_transmilenio-troncal,6100_transmilenio-troncal,28.85,29.433333333333334,35.46666666666666,35.46666666666666,29.299999999999997,29.466666666666665,3005,6100
3005_transmilenio-troncal,6103_transmilenio-troncal,24.3,24.7,30.633333333333333,30.633333333333333,24.466666666666665,24.633333333333333,3005,6103
3005_transmilenio-troncal,6109_transmilenio-troncal,22.049999999999997,22.233333333333334,24.95,24.95,22.166666666666664,22.166666666666664,3005,6109
3005_transmilenio-troncal,6107_transmilenio-troncal,19.266666666666666,19.45,27.633333333333333,27.633333333333333,19.383333333333333,19.383333333333333,3005,6107
3005_transmilenio-troncal,6106_transmilenio-troncal,20.95,21.2,26.766666666666666,26.766666666666666,21.133333333333333,21.133333333333333,3005,6106
3005_transmilenio-troncal,6101_transmilenio-troncal,27.483333333333334,28.016666666666666,33.83333333333333,33.83333333333333,27.666666666666664,27.833333333333332,3005,6101
3005_transmilenio-troncal,6104_transmilenio-troncal,22.95,23.3,29.966666666666665,29.966666666666665,23.066666666666666,23.233333333333334,3005,6104
3005_transmilenio-troncal,6001_transmilenio-troncal,32.28333333333333,32.81666666666666,38.75,38.75,32.56666666666666,32.75,3005,6001
3005_transmilenio-troncal,6002_transmilenio-troncal,30.35,30.799999999999997,36.733333333333334,36.733333333333334,30.566666666666663,30.73333333333333,3005,6002
3005_transmilenio-troncal,6108_transmilenio-troncal,20.95,21.2,25.883333333333333,25.883333333333333,21.133333333333333,21.133333333333333,3005,6108
3005_transmilenio-troncal,6000_transmilenio-troncal,33.78333333333333,34.61666666666667,40.64999999999999,40.64999999999999,34.233333333333334,34.65,3005,6000
3005_transmilenio-troncal,6105_transmilenio-troncal,22.183333333333334,22.466666666666665,28.133333333333333,28.133333333333333,22.5,22.5,3005,6105
3005_transmilenio-troncal,6102_transmilenio-troncal,25.650000000000002,26.099999999999998,32.03333333333333,32.03333333333333,25.866666666666664,26.03333333333333,3005,6102
3005_transmilenio-troncal,6111_transmilenio-troncal,22.799999999999997,22.4,23.083333333333332,23.083333333333332,22.083333333333332,22.4,3005,6111
3005_transmilenio-troncal,10005_transmilenio-troncal,25.516666666666666,26.116666666666667,29.333333333333332,29.333333333333332,28.333333333333332,28.65,3005,10005
3005_transmilenio-troncal,10001_transmilenio-troncal,34.766666666666666,35.36666666666667,38.58333333333333,38.58333333333333,37.58333333333333,37.9,3005,10001
3005_transmilenio-troncal,9108_transmilenio-troncal,23.933333333333334,24.533333333333335,27.666666666666664,27.75,26.75,27.066666666666666,3005,9108
3005_transmilenio-troncal,10010_transmilenio-troncal,29.766666666666666,30.366666666666667,33.58333333333333,33.58333333333333,32.58333333333333,32.9,3005,10010
3005_transmilenio-troncal,10007_transmilenio-troncal,29.2,30.133333333333333,31.733333333333334,31.733333333333334,30.2,30.85,3005,10007
3005_transmilenio-troncal,10000_transmilenio-troncal,34.88333333333333,35.483333333333334,38.699999999999996,38.699999999999996,37.699999999999996,38.016666666666666,3005,10000
3005_transmilenio-troncal,10002_transmilenio-troncal,32.266666666666666,32.86666666666667,36.08333333333333,36.08333333333333,35.08333333333333,35.4,3005,10002
3005_transmilenio-troncal,10008_transmilenio-troncal,36.45,37.38333333333333,38.983333333333334,38.983333333333334,37.45,38.1,3005,10008
3005_transmilenio-troncal,10006_transmilenio-troncal,31.616666666666667,32.05,35.11666666666667,39.43333333333333,37.349999999999994,38.56666666666666,3005,10006
3005_transmilenio-troncal,7000_transmilenio-troncal,38.43333333333333,38.68333333333334,42.566666666666656,42.566666666666656,39.71666666666666,41.883333333333326,3005,7000
3005_transmilenio-troncal,7102_transmilenio-troncal,11.916666666666666,11.783333333333333,13.716666666666665,13.716666666666665,11.7,12.899999999999999,3005,7102
3005_transmilenio-troncal,7506_transmilenio-troncal,41.93333333333333,42.18333333333334,46.066666666666656,46.066666666666656,43.133333333333326,45.383333333333326,3005,7506
3005_transmilenio-troncal,7505_transmilenio-troncal,43.93333333333333,44.18333333333334,48.066666666666656,48.066666666666656,45.133333333333326,47.383333333333326,3005,7505
3005_transmilenio-troncal,7503_transmilenio-troncal,45.349999999999994,46.733333333333334,49.199999999999996,49.199999999999996,46.05,48.65,3005,7503
3005_transmilenio-troncal,7504_transmilenio-troncal,43.349999999999994,44.733333333333334,47.199999999999996,47.199999999999996,44.05,46.65,3005,7504
3005_transmilenio-troncal,10009_transmilenio-troncal,43.2,44.13333333333333,45.733333333333334,45.733333333333334,44.2,44.85,3005,10009
3005_transmilenio-troncal,7010_transmilenio-troncal,39.93333333333333,40.18333333333334,44.066666666666656,44.066666666666656,41.21666666666666,43.383333333333326,3005,7010
3005_transmilenio-troncal,7201_transmilenio-troncal,22.9,23.21666666666667,25.68333333333333,25.68333333333333,23.599999999999998,24.816666666666663,3005,7201
3005_transmilenio-troncal,7200_transmilenio-troncal,23.366666666666667,23.799999999999997,26.866666666666667,31.18333333333333,29.099999999999998,30.316666666666663,3005,7200
3011_transmilenio-troncal,2200_transmilenio-troncal,15.666666666666668,13.766666666666666,15.833333333333332,15.833333333333332,15.566666666666666,16.866666666666667,3011,2200
3011_transmilenio-troncal,2001_transmilenio-troncal,19.916666666666668,18.016666666666666,20.083333333333332,20.083333333333332,19.816666666666666,21.116666666666667,3011,2001
3011_transmilenio-troncal,2303_transmilenio-troncal,8.416666666666666,8.416666666666666,10.816666666666666,10.816666666666666,10.783333333333333,10.816666666666666,3011,2303
3011_transmilenio-troncal,2300_transmilenio-troncal,9.733333333333334,9.333333333333332,11.399999999999999,11.399999999999999,11.183333333333334,12.433333333333334,3011,2300
3011_transmilenio-troncal,2205_transmilenio-troncal,10.833333333333332,10.95,13.483333333333333,13.483333333333333,13.266666666666667,14.516666666666667,3011,2205
3011_transmilenio-troncal,2202_transmilenio-troncal,13.033333333333333,13.333333333333332,15.399999999999999,15.399999999999999,15.183333333333334,16.433333333333334,3011,2202
3011_transmilenio-troncal,2105_transmilenio-troncal,16.966666666666665,14.833333333333332,16.9,16.9,16.683333333333334,17.933333333333334,3011,2105
3011_transmilenio-troncal,2104_transmilenio-troncal,17.1,16.016666666666666,18.083333333333332,18.083333333333332,17.816666666666666,19.083333333333332,3011,2104
3011_transmilenio-troncal,2102_transmilenio-troncal,19.916666666666668,17.866666666666667,20.766666666666666,20.766666666666666,20.55,21.8,3011,2102
3011_transmilenio-troncal,2304_transmilenio-troncal,5.916666666666666,5.916666666666666,8.983333333333333,8.983333333333333,8.85,8.983333333333333,3011,2304
3011_transmilenio-troncal,2103_transmilenio-troncal,18.183333333333334,16.966666666666665,19.03333333333333,19.03333333333333,18.816666666666666,20.066666666666666,3011,2103
3011_transmilenio-troncal,2204_transmilenio-troncal,10.533333333333333,11.166666666666666,14.233333333333333,14.233333333333333,13.9,14.233333333333333,3011,2204
3011_transmilenio-troncal,2000_transmilenio-troncal,19.6,18.516666666666666,20.583333333333332,20.583333333333332,20.316666666666666,21.583333333333332,3011,2000
3011_transmilenio-troncal,2201_transmilenio-troncal,14.35,12.083333333333332,14.149999999999999,14.149999999999999,13.933333333333334,15.183333333333334,3011,2201
3011_transmilenio-troncal,2101_transmilenio-troncal,20.31666666666667,17.583333333333332,19.65,19.65,19.433333333333334,20.683333333333334,3011,2101
3011_transmilenio-troncal,2302_transmilenio-troncal,8.033333333333333,8.666666666666666,11.733333333333333,11.733333333333333,11.4,11.733333333333333,3011,2302
3011_transmilenio-troncal,2502_transmilenio-troncal,22.416666666666668,20.516666666666666,22.583333333333332,22.583333333333332,22.316666666666666,23.616666666666667,3011,2502
3011_transmilenio-troncal,9116_transmilenio-troncal,12.833333333333334,12.116666666666667,12.116666666666667,12.116666666666667,11.8,12.116666666666667,3011,9116
3011_transmilenio-troncal,9110_transmilenio-troncal,16.633333333333333,16.9,16.9,16.9,16.583333333333336,16.9,3011,9110
3011_transmilenio-troncal,9111_transmilenio-troncal,16.866666666666667,16.1,16.3,16.3,15.783333333333335,16.1,3011,9111
3011_transmilenio-troncal,9113_transmilenio-troncal,15.083333333333334,14.366666666666667,14.366666666666667,14.366666666666667,14.05,14.366666666666667,3011,9113
3011_transmilenio-troncal,9114_transmilenio-troncal,14.566666666666666,14.666666666666668,14.666666666666668,14.666666666666668,14.233333333333334,14.666666666666668,3011,9114
3011_transmilenio-troncal,9117_transmilenio-troncal,11.416666666666666,11.416666666666666,11.866666666666667,11.866666666666667,11.55,11.866666666666667,3011,9117
3011_transmilenio-troncal,9119_transmilenio-troncal,9.366666666666667,9.366666666666667,9.366666666666667,9.366666666666667,9.05,9.366666666666667,3011,9119
3011_transmilenio-troncal,9120_transmilenio-troncal,8.65,9.066666666666666,9.066666666666666,9.066666666666666,8.65,9.066666666666666,3011,9120
3011_transmilenio-troncal,9122_transmilenio-troncal,6.3,6.616666666666666,6.616666666666666,6.616666666666666,6.3,6.616666666666666,3011,9122
3011_transmilenio-troncal,9123_transmilenio-troncal,7.133333333333333,7.766666666666667,7.883333333333333,7.883333333333333,7.883333333333333,7.883333333333333,3011,9123
3011_transmilenio-troncal,9121_transmilenio-troncal,7.8,8.116666666666667,8.116666666666667,8.116666666666667,7.8,8.116666666666667,3011,9121
3011_transmilenio-troncal,9118_transmilenio-troncal,9.416666666666666,9.416666666666666,10.966666666666667,10.966666666666667,10.65,10.966666666666667,3011,9118
3011_transmilenio-troncal,9115_transmilenio-troncal,12.816666666666666,12.983333333333333,13.866666666666667,13.866666666666667,13.55,13.866666666666667,3011,9115
3011_transmilenio-troncal,9109_transmilenio-troncal,16.816666666666666,16.983333333333334,17.866666666666667,17.866666666666667,17.55,17.866666666666667,3011,9109
3011_transmilenio-troncal,3003_transmilenio-troncal,10.283333333333333,10.649999999999999,10.649999999999999,10.649999999999999,10.283333333333333,10.649999999999999,3011,3003
3011_transmilenio-troncal,3004_transmilenio-troncal,8.583333333333334,8.95,8.95,8.95,8.583333333333334,8.95,3011,3004
3011_transmilenio-troncal,3007_transmilenio-troncal,5.133333333333333,5.133333333333333,5.133333333333333,5.133333333333333,5.133333333333333,5.133333333333333,3011,3007
3011_transmilenio-troncal,3001_transmilenio-troncal,12.966666666666667,13.25,14.016666666666664,14.016666666666664,13.649999999999999,13.75,3011,3001
3011_transmilenio-troncal,3006_transmilenio-troncal,5.866666666666667,5.866666666666667,9.983333333333334,9.983333333333334,5.766666666666667,5.766666666666667,3011,3006
3011_transmilenio-troncal,3000_transmilenio-troncal,13.7,13.7,17.4,17.4,17.03333333333333,17.4,3011,3000
3011_transmilenio-troncal,3010_transmilenio-troncal,1.7,1.7,1.7,1.7,1.7,1.7,3011,3010
3011_transmilenio-troncal,3013_transmilenio-troncal,3.0666666666666664,3.0666666666666664,3.0666666666666664,3.0666666666666664,3.0666666666666664,3.0666666666666664,3011,3013
3011_transmilenio-troncal,3014_transmilenio-troncal,4.6,4.6,4.6,4.6,4.6,4.6,3011,3014
3011_transmilenio-troncal,3009_transmilenio-troncal,3.4,3.4,3.4,3.4,3.4,3.4,3011,3009
3011_transmilenio-troncal,3002_transmilenio-troncal,11.700000000000001,12.15,12.316666666666665,12.316666666666665,11.95,12.05,3011,3002
3011_transmilenio-troncal,3005_transmilenio-troncal,7.633333333333334,7.633333333333334,8.216666666666667,8.216666666666667,7.533333333333333,7.533333333333333,3011,3005
3011_transmilenio-troncal,3012_transmilenio-troncal,1.5166666666666666,1.5166666666666666,1.5166666666666666,1.5166666666666666,1.5166666666666666,1.5166666666666666,3011,3012
3011_transmilenio-troncal,4104_transmilenio-troncal,9.383333333333333,9.549999999999999,9.549999999999999,9.549999999999999,9.383333333333333,9.549999999999999,3011,4104
3011_transmilenio-troncal,4003_transmilenio-troncal,14.983333333333333,15.35,15.35,15.35,14.983333333333333,15.35,3011,4003
3011_transmilenio-troncal,4102_transmilenio-troncal,12.266666666666666,12.533333333333331,12.533333333333331,12.533333333333331,12.266666666666666,12.533333333333331,3011,4102
3011_transmilenio-troncal,4106_transmilenio-troncal,7.216666666666667,7.300000000000001,7.416666666666666,7.416666666666666,7.383333333333333,7.416666666666666,3011,4106
3011_transmilenio-troncal,4105_transmilenio-troncal,8.733333333333334,8.816666666666666,8.933333333333334,8.933333333333334,8.899999999999999,8.933333333333334,3011,4105
